cohort,project,month,pq_usd,tvl_usd,turnover
LENDING,moola,2022-05,4501246.544772023,25262576.0,0.1781784464407756
LENDING,moola,2022-06,1223109.0530601235,16512962.0,0.07406963408867068
LENDING,moola,2022-07,309500.6691808627,12313453.0,0.025135164700012477
LENDING,moola,2022-08,365548.98788798583,9844262.0,0.037133203879375194
LENDING,moola,2022-09,391633.14818382997,9316898.0,0.04203471457816002
LENDING,moola,2022-10,1611264.448434234,9134024.0,0.17640247588951308
LENDING,moola,2022-11,90809.00013637848,6172418.0,0.014712062620577298
LENDING,moola,2022-12,72809.52047250679,4450818.0,0.016358682937048154
LENDING,moola,2023-01,55417.525288330085,6102671.0,0.00908086398370977
LENDING,moola,2023-02,109748.86919442848,5788103.0,0.018961111990306406
LENDING,moola,2023-03,167146.57816343085,5342545.0,0.03128594670956086
LENDING,moola,2023-04,70797.91553525953,4681092.0,0.015124230742583039
LENDING,moola,2023-05,40618.19918603957,4021269.0,0.010100841099175303
LENDING,moola,2023-06,28351.672284531705,3598254.0,0.007879285977179962
LENDING,moola,2023-07,33162.96621214501,3732621.0,0.008884632597883635
LENDING,moola,2023-08,14646.636887773997,3321265.0,0.004409957316797665
LENDING,moola,2023-09,4111.026537173094,3238446.0,0.0012694442140375644
LENDING,moola,2023-10,7140.737119349632,3291711.0,0.0021693086420252663
LENDING,moola,2023-11,27687.241079078292,3350226.0,0.008264290552063739
LENDING,moola,2023-12,19244.89225395277,3933192.0,0.00489294503140268
LENDING,moola,2024-01,27520.8361249293,3483147.0,0.00790114115910965
LENDING,moola,2024-02,144493.78153002242,5079648.0,0.028445628817198046
LENDING,moola,2024-03,235270.13124418395,5115427.0,0.04599227615684555
LENDING,moola,2024-04,494183.76309257996,3934427.0,0.12560501518838194
LENDING,moola,2024-05,131917.93962244998,4361568.0,0.03024553087844784
LENDING,moola,2024-06,72937.10154088002,3358047.0,0.021720095502201137
LENDING,moola,2024-07,68204.94378175927,2862148.0,0.023829984955969875
LENDING,moola,2024-08,289562.89318947995,2671208.0,0.10840147723033172
LENDING,moola,2024-09,244526.47396440004,3185734.0,0.07675671414010085
LENDING,moola,2024-10,89645.4926118695,2932775.0,0.030566781499388632
LENDING,moola,2024-11,310670.64617559005,4101096.0,0.07575307824434982
LENDING,moola,2024-12,259321.92880122003,3129065.0,0.08287521313913902
LENDING,moola,2025-01,634734.5538346901,3119339.0,0.2034836719685453
LENDING,moola,2025-02,762843.6536849259,2424265.0,0.3146700767799419
LENDING,moola,2025-03,498934.1173775887,2168966.0,0.23003316666908966
LENDING,moola,2025-04,415910.4999814571,2275339.0,0.1827905643868703
LENDING,moola,2025-05,105421.77279301,2077435.0,0.050746123365116115
LENDING,moola,2025-06,49105.84036421001,1883109.0,0.026077003701968398
LENDING,moola,2025-07,134484.15484977103,2009412.0,0.06692711840566844
LENDING,moola,2025-08,37586.165553609986,2023539.0,0.018574470545717175
LENDING,moola,2025-09,47105.487540279384,1796982.0,0.02621366688162674
LENDING,moola,2025-10,171347.69501607007,1818435.0,0.09422811099438257
LENDING,moola,2025-11,253738.95452939003,1507062.0,0.1683666329118444
LENDING,moola,2025-12,32084.411879829993,1296794.0,0.02474133276359236
LENDING,moola,2026-01,22417.140891319996,1251522.0,0.01791190317974434
LENDING,moola,2026-02,27261.925763800005,1202792.0,0.02266553632199084
LENDING,moola,2026-03,16025.10900650603,1139768.0,0.014059974491743961
LENDING,moola,2026-04,12884.198619000003,1142137.0,0.011280782094442263
LENDING,moola,2026-05,6696.586832959999,1102227.0,0.006075506073576494
LENDING,moola,2026-06,9883.115039890003,1065599.0,0.009274703748680323
LENDING,moonwell,2023-08,26722357.357908882,39080281.0,0.6837810955839566
LENDING,moonwell,2023-09,32726539.944050882,40297133.0,0.8121307276140682
LENDING,moonwell,2023-10,15923854.027003355,42368872.0,0.3758385171784454
LENDING,moonwell,2023-11,23143277.37135418,43173099.0,0.5360578208980129
LENDING,moonwell,2023-12,26176947.730387207,50358539.0,0.519811500694792
LENDING,moonwell,2024-01,27172666.672373563,48615561.0,0.5589294068286811
LENDING,moonwell,2024-02,25157183.974114608,64640577.0,0.38918563449881655
LENDING,moonwell,2024-03,87099966.6759163,74612527.0,1.1673638486459024
LENDING,moonwell,2024-04,109564281.8040184,88655763.0,1.2358393644868682
LENDING,moonwell,2024-05,149249085.44845107,130009676.0,1.147984442699873
LENDING,moonwell,2024-06,175664415.41822472,122679695.0,1.4318947843669216
LENDING,moonwell,2024-07,630410515.5116496,102962699.0,6.122707753723993
LENDING,moonwell,2024-08,783018530.4506863,83550127.0,9.371841295354182
LENDING,moonwell,2024-09,228358717.72500342,114524377.0,1.9939747650843227
LENDING,moonwell,2024-10,863108143.5224197,138703399.0,6.222689204050577
LENDING,moonwell,2024-11,4132894763.467377,201729738.0,20.487285634938846
LENDING,moonwell,2024-12,8188710340.390361,177801580.0,46.055329431776485
LENDING,moonwell,2025-01,3932129688.1212234,178327561.0,22.050039074561354
LENDING,moonwell,2025-02,1930769927.8744729,130327833.0,14.81471672957589
LENDING,moonwell,2025-03,534642131.4966665,110112784.0,4.85540472300352
LENDING,moonwell,2025-04,362381929.2979206,204821131.0,1.7692604641360006
LENDING,moonwell,2025-05,760602339.4982327,249101198.0,3.053386919071472
LENDING,moonwell,2025-06,449070686.6083729,253142929.0,1.7739807640780396
LENDING,moonwell,2025-07,698042251.7278155,320728021.0,2.176430514400909
LENDING,moonwell,2025-08,386643787.5912255,345982580.0,1.1175238579677205
LENDING,moonwell,2025-09,596175448.6969049,309508283.0,1.9262019191160222
LENDING,moonwell,2025-10,1070097416.1144147,269032739.0,3.977573213178396
LENDING,moonwell,2025-11,129044781.50391069,161700772.0,0.7980467867148506
LENDING,moonwell,2025-12,328123473.4318593,140084475.0,2.3423257533132014
LENDING,moonwell,2026-01,70671528.38074729,122688460.0,0.5760242518387408
LENDING,moonwell,2026-02,70806826.87483492,81542609.0,0.8683414443464144
LENDING,moonwell,2026-03,6640184.610588364,74128027.0,0.08957724735596112
LENDING,moonwell,2026-04,10861504.506564386,72741970.0,0.14931551216669534
LENDING,moonwell,2026-05,69786851.21198624,68410412.0,1.0201203175327498
LENDING,moonwell,2026-06,16690668.566944242,65696866.0,0.25405578048341365
LENDING,morpho,2024-01,27656320.79903801,32963670.0,0.8389939833470609
LENDING,morpho,2024-02,51798421.5043407,105095913.0,0.49286808616754396
LENDING,morpho,2024-03,197820881.5244557,364010478.0,0.543448316684048
LENDING,morpho,2024-04,547752858.0987983,743244512.0,0.736975314657686
LENDING,morpho,2024-05,394986700.2874531,909437571.0,0.4343197519903795
LENDING,morpho,2024-06,518468633.5690666,1061441123.0,0.48845727034175457
LENDING,morpho,2024-07,299613635.9302326,1051963212.0,0.2848137962549137
LENDING,morpho,2024-08,361754256.25311226,933618128.0,0.38747561278406567
LENDING,morpho,2024-09,242658366.70014864,995132050.0,0.24384539388531265
LENDING,morpho,2024-10,572687976.8063831,1153966063.0,0.49627800605985684
LENDING,morpho,2024-11,1209335723.7193973,2058528589.0,0.5874757971211239
LENDING,morpho,2024-12,2541628613.0946345,2817966578.0,0.9019371034905987
LENDING,morpho,2025-01,3400174248.2796435,3697161560.0,0.9196715353384891
LENDING,morpho,2025-02,1359804611.801857,3013608072.0,0.45122145259566354
LENDING,morpho,2025-03,1525115022.6343489,2823740601.0,0.540104506091758
LENDING,morpho,2025-04,238709536962.1916,2713420600.0,87.97365840083604
LENDING,morpho,2025-05,1786000544.065675,3620752559.0,0.49326777098486474
LENDING,morpho,2025-06,1482304263.6855037,4127092084.0,0.35916433011808313
LENDING,morpho,2025-07,2110394034.3395169,5761842077.0,0.36627071796426763
LENDING,morpho,2025-08,2789383834.504723,7251902161.0,0.38464168056565196
LENDING,morpho,2025-09,3033013563.404318,6979296340.0,0.43457297349897567
LENDING,morpho,2025-10,2435476596.0932527,8255548318.0,0.2950108826548876
LENDING,morpho,2025-11,2413603441.7282476,5808213805.0,0.41555003358356013
LENDING,morpho,2025-12,1930462200.8584042,5877245538.0,0.32846376561550494
LENDING,morpho,2026-01,2543291231.731021,6119795531.0,0.41558434736061134
LENDING,morpho,2026-02,1991749559.0368726,5718669873.0,0.3482889558707829
LENDING,morpho,2026-03,3025595721.288755,6707359191.0,0.4510859840857381
LENDING,morpho,2026-04,2977582454.365167,6963691491.0,0.4275867847123107
LENDING,morpho,2026-05,1658493692.1331909,7321893789.0,0.2265115747274043
LENDING,morpho,2026-06,1536004297.8462155,6499303291.0,0.23633368517718178
LENDING,radiant,2023-03,1167147043.6789417,169334551.0,6.892551087692326
LENDING,radiant,2023-04,831752480.856206,231953466.0,3.5858592466827206
LENDING,radiant,2023-05,443745955.5675802,257313621.0,1.7245334850251872
LENDING,radiant,2023-06,342778347.00161535,269412537.0,1.2723177281152858
LENDING,radiant,2023-07,377759715.9748981,259999120.0,1.4529269021175846
LENDING,radiant,2023-08,240368378.3128055,221987283.0,1.08280246987304
LENDING,radiant,2023-09,169004503.1805181,259821092.0,0.650464909833102
LENDING,radiant,2023-10,202571125.76832286,279716464.0,0.7242016536013514
LENDING,radiant,2023-11,266925614.16166276,347269028.0,0.7686421553311191
