cmc_id,symbol,month_end,staked_native,circulating_supply,staking_ratio,source,flag
14101,RON,2023-12-31,174927758.1959193,281799554.6216541,0.6207524296153641,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-01-31,182911816.56602278,292213561.8754479,0.6259525238735718,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-02-29,192956985.25732154,300132486.79765064,0.6429060289878356,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-03-31,202642195.77801377,305687546.5295589,0.6629062847950169,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-04-30,206562525.22493458,320191116.7506759,0.645122598406686,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-05-31,210252794.25832137,325524294.2246256,0.6458897169537767,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-06-30,206223837.38992813,334196560.0873813,0.6170734891346801,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-07-31,209673782.92105833,341927506.49477834,0.6132112185723213,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-08-31,219471354.96244442,346543254.3758246,0.6333159055649334,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-09-30,224469410.77002618,350597351.7928067,0.640248449174486,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-10-31,228919531.8968844,358294493.5496544,0.6389144572917068,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-11-30,217144162.36165038,364671874.4375283,0.5954508082000417,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2024-12-31,235690055.36903876,374506230.0466905,0.629335472842881,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-01-31,241919098.4624987,619389698.9641546,0.39057656087447956,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-02-28,245256900.1065246,619389698.9641546,0.3959654164683131,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-03-31,250340561.79261705,619389698.9641546,0.4041729499397193,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-04-30,247302416.34067425,632436878.9637812,0.39103098596316505,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-05-31,252844340.86902365,654239687.9637812,0.38647050235665487,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-06-30,258472779.31426683,659239687.9637812,0.39207709128165746,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-07-31,261327731.7057935,693121119.9637812,0.3770303979764014,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-08-31,265620373.62427998,693121119.9637812,0.3832236040335344,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-09-30,268141630.6851825,693121119.9637812,0.38686114585455733,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-10-31,269824066.6717488,721086808.9637812,0.3741908232373469,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-11-30,259884842.92888698,721086808.9637812,0.36040715167477216,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2025-12-31,263904356.84632108,729054075.4337813,0.36198186902569623,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2026-01-31,265602553.2856223,756651679.4337813,0.3510235429390422,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2026-02-28,267829099.80301693,769401679.4337813,0.3481004876414072,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2026-03-31,239971179.4307637,772401679.4337813,0.31068184575501906,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2026-04-30,234572010.87995172,772401679.4337813,0.3036917411312566,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
14101,RON,2026-05-31,134684198.04685372,772401679.4337813,0.17437066960494657,ronin.drpc.org archive: sum(Staking.getManyStakingTotals(getValidatorCandidates)) at month-end blocks; contract identities from axieinfinity/ronin-dpos-contracts deployments,metric = stake on active validator candidates; contract native balance (stake + pending/revoked undelegations) recorded as superset cross-check ~1.0-1.3x
4256,KLAY,2021-03-31,1392185143.0,2448059130.2,0.5686893448877856,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2021-04-30,1356783542.0,2459293179.6,0.5516965416139115,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2021-05-31,1318786729.0,2469046066.6,0.5341280370746729,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2021-06-30,1279061882.0,2481603661.2,0.5154174705647795,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2021-07-31,1292157943.0,2491118696.2,0.518705891040472,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2021-08-31,1308730939.0,2500342196.0,0.5234207306078675,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2021-09-30,1284517690.0,2509089508.2,0.5119457419920832,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2021-10-31,1303319853.0,2518187405.0,0.5175626922810378,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2021-11-30,1288890303.0,2527584304.6,0.5099296987460807,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2021-12-31,1264807957.0,2558058886.4,0.4944405164886512,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-01-31,1411448372.0,2628896632.0,0.536897630290699,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-02-28,1435785061.0,2636515984.0,0.5445766571161437,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-03-31,1430705092.0,2779033752.6,0.5148210562975226,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-04-30,1471425906.0,2786631752.0,0.5280302662682069,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-05-31,1457538356.0,2842654136.8,0.5127385485033938,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-06-30,1454459387.0,2912842602.4,0.49932646062015723,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-07-31,1474847461.0,2963341062.8,0.49769750755805575,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-08-31,1245486371.0,3013863673.6,0.4132523915762558,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-09-30,1149176382.0,3057238982.231866,0.3758869976075834,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-10-31,1141978201.0,3085923461.588464,0.37006044226779766,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-11-30,1132507414.0,3024016619.1982656,0.3745043617849736,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2022-12-31,1138437427.0,3072727671.268695,0.37049733943065377,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-01-31,1113363011.0,3089720449.418395,0.36034425418959115,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-02-28,1112050684.0,3075374265.117703,0.3615984879022322,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-03-31,993660263.0,3091286670.5552726,0.32143905399155803,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-04-30,1146549187.0,3089286441.745029,0.37113722169199526,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-05-31,1376496577.0,3097597721.5932083,0.4443755131289344,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-06-30,1495772000.0,3134684876.5369406,0.4771682191073898,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-07-31,1540134935.0,3139923342.0609,0.49050080757357817,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-08-31,1520746014.0,3190604100.0609,0.47663262702225356,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-09-30,1529880087.0,3182270928.0609,0.4807510490416428,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-10-31,1531808345.0,3238580761.430062,0.47298753924654285,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-11-30,1534937546.0,3273282319.390717,0.46892916535403234,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2023-12-31,1491663786.0,3478218438.9975853,0.42885857002986105,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2024-01-31,1379028356.0,3486785150.620985,0.39550138492312886,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2024-02-29,1327561926.0,3494473692.683072,0.37990325375169504,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2024-03-31,1365317941.0,3572683770.040826,0.3821547130616596,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2024-04-30,1329443702.0,3627117205.328804,0.3665290165001668,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2024-05-31,1313948967.0,3691521703.976683,0.3559369475153164,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2024-06-30,1310721382.0,3699613411.733519,0.3542860391420839,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2024-07-31,1333636053.0,3796424810.920168,0.3512873609833871,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2024-08-31,2090808592.0,3803678791.7692375,0.5496806398385402,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
4256,KLAY,2024-09-30,2355819844.0,3803678791.7692375,0.619352992975576,archive-en.node.kaia.io (official) klay_getStakingInfo at month-end blocks: councilStakingAmounts sum (+CL staking when present) -- the node's own consensus staking snapshot,governance-council staking (CnStaking contract balances the chain itself uses for GC weighting); cross-checked amounts == contract balances
7950,FLR,2023-02-28,,11999991148.0,,flare-api.flare.network archive eth_call PChainStakeMirror.totalSupply() at month-end blocks (address from the FlareContractRegistry); live-verified vs P-chain platform.getTotalStake ~0.2%,P-chain validator+delegator stake as mirrored on the C-chain
7950,FLR,2023-03-31,,14689080630.696548,,flare-api.flare.network archive eth_call PChainStakeMirror.totalSupply() at month-end blocks (address from the FlareContractRegistry); live-verified vs P-chain platform.getTotalStake ~0.2%,P-chain validator+delegator stake as mirrored on the C-chain
7950,FLR,2023-04-30,,14657634731.332577,,flare-api.flare.network archive eth_call PChainStakeMirror.totalSupply() at month-end blocks (address from the FlareContractRegistry); live-verified vs P-chain platform.getTotalStake ~0.2%,P-chain validator+delegator stake as mirrored on the C-chain
7950,FLR,2023-05-31,,16559873001.360292,,flare-api.flare.network archive eth_call PChainStakeMirror.totalSupply() at month-end blocks (address from the FlareContractRegistry); live-verified vs P-chain platform.getTotalStake ~0.2%,P-chain validator+delegator stake as mirrored on the C-chain
7950,FLR,2023-06-30,,18753109841.64892,,flare-api.flare.network archive eth_call PChainStakeMirror.totalSupply() at month-end blocks (address from the FlareContractRegistry); live-verified vs P-chain platform.getTotalStake ~0.2%,P-chain validator+delegator stake as mirrored on the C-chain
